,Adj Close(t-1),Adj Close(t)
3,24.3204345703125,23.635284423828125
4,23.635284423828125,23.637510299682617
5,23.637510299682617,23.96895980834961
6,23.96895980834961,24.889904022216797
7,24.889904022216797,24.916597366333008
8,24.916597366333008,24.30263328552246
9,24.30263328552246,24.518413543701172
10,24.518413543701172,24.42498779296875
11,24.42498779296875,23.762086868286133
12,23.762086868286133,23.57745361328125
13,23.57745361328125,24.184736251831055
14,24.184736251831055,24.369373321533203
15,24.369373321533203,25.00335121154785
16,25.00335121154785,25.132375717163086
17,25.132375717163086,25.1590633392334
18,25.1590633392334,24.27816390991211
19,24.27816390991211,25.65068244934082
20,25.65068244934082,26.449275970458984
21,26.449275970458984,26.06221580505371
22,26.06221580505371,26.38921546936035
23,26.38921546936035,26.393665313720703
24,26.393665313720703,26.59609031677246
25,26.59609031677246,26.785924911499023
26,26.785924911499023,26.560361862182617
27,26.560361862182617,26.736787796020508
28,26.736787796020508,27.250444412231445
29,27.250444412231445,27.8891658782959
30,27.8891658782959,28.24201202392578
31,28.24201202392578,28.380477905273438
32,28.380477905273438,28.5479793548584
33,28.5479793548584,28.746732711791992
34,28.746732711791992,28.686443328857422
35,28.686443328857422,28.920936584472656
36,28.920936584472656,29.70258140563965
37,29.70258140563965,29.51722526550293
38,29.51722526550293,28.762367248535156
39,28.762367248535156,29.126392364501953
40,29.126392364501953,28.68867301940918
41,28.68867301940918,28.82936668395996
42,28.82936668395996,28.889673233032227
43,28.889673233032227,28.70653533935547
44,28.70653533935547,28.230846405029297
45,28.230846405029297,28.273284912109375
46,28.273284912109375,28.39388084411621
47,28.39388084411621,27.8065242767334
48,27.8065242767334,27.299575805664062
49,27.299575805664062,27.793132781982422
50,27.793132781982422,27.60106658935547
51,27.60106658935547,27.904794692993164
52,27.904794692993164,28.371551513671875
53,28.371551513671875,28.690900802612305
54,28.690900802612305,28.474285125732422
55,28.474285125732422,28.116952896118164
56,28.116952896118164,28.409515380859375
57,28.409515380859375,28.293384552001953
58,28.293384552001953,27.554166793823242
59,27.554166793823242,27.746231079101562
60,27.746231079101562,27.52513885498047
61,27.52513885498047,28.221925735473633
62,28.221925735473633,27.78866195678711
63,27.78866195678711,27.74846649169922
64,27.74846649169922,27.987428665161133
65,27.987428665161133,28.440776824951172
66,28.440776824951172,28.141521453857422
67,28.141521453857422,28.049951553344727
68,28.049951553344727,28.264352798461914
69,28.264352798461914,28.38494300842285
70,28.38494300842285,28.32911491394043
71,28.32911491394043,28.2062931060791
72,28.2062931060791,28.313480377197266
73,28.313480377197266,28.1772518157959
74,28.1772518157959,27.86012077331543
75,27.86012077331543,28.496612548828125
76,28.496612548828125,28.34252166748047
77,28.34252166748047,28.724403381347656
78,28.724403381347656,28.95889663696289
79,28.95889663696289,29.095129013061523
80,29.095129013061523,29.624412536621094
81,29.624412536621094,29.157665252685547
82,29.157665252685547,28.72887420654297
83,28.72887420654297,27.94945526123047
84,27.94945526123047,28.798105239868164
85,28.798105239868164,28.74227523803711
86,28.74227523803711,28.094627380371094
87,28.094627380371094,27.918195724487305
88,27.918195724487305,28.09087562561035
89,28.09087562561035,28.620132446289062
90,28.620132446289062,28.32859230041504
91,28.32859230041504,28.227676391601562
92,28.227676391601562,28.259071350097656
93,28.259071350097656,28.918394088745117
94,28.918394088745117,28.878028869628906
95,28.878028869628906,29.196483612060547
96,29.196483612060547,29.16956901550293
97,29.16956901550293,29.167325973510742
98,29.167325973510742,29.465585708618164
99,29.465585708618164,29.72348976135254
100,29.72348976135254,29.068649291992188
101,29.068649291992188,29.61135482788086
102,29.61135482788086,29.55305290222168
103,29.55305290222168,29.21666717529297
104,29.21666717529297,29.274974822998047
105,29.274974822998047,29.144899368286133
106,29.144899368286133,29.180774688720703
107,29.180774688720703,29.01034164428711
108,29.01034164428711,28.85112190246582
109,28.85112190246582,28.66050148010254
110,28.66050148010254,28.575281143188477
111,28.575281143188477,28.902694702148438
112,28.902694702148438,28.837661743164062
113,28.837661743164062,28.519216537475586
114,28.519216537475586,28.463150024414062
115,28.463150024414062,28.615644454956055
116,28.615644454956055,28.548364639282227
117,28.548364639282227,28.67844009399414
118,28.67844009399414,28.391387939453125
119,28.391387939453125,28.617883682250977
120,28.617883682250977,28.48781394958496
121,28.48781394958496,28.730010986328125
122,28.730010986328125,28.593215942382812
123,28.593215942382812,28.425020217895508
124,28.425020217895508,27.927167892456055
125,27.927167892456055,28.128999710083008
126,28.128999710083008,28.391387939453125
127,28.391387939453125,28.355504989624023
128,28.355504989624023,28.2568302154541
129,28.2568302154541,28.187307357788086
130,28.187307357788086,27.487613677978516
131,27.487613677978516,26.92696189880371
132,26.92696189880371,27.64684295654297
133,27.64684295654297,28.180574417114258
134,28.180574417114258,28.169361114501953
135,28.169361114501953,28.44072151184082
136,28.44072151184082,28.819721221923828
137,28.819721221923828,29.068649291992188
138,29.068649291992188,29.618091583251953
139,29.618091583251953,29.322065353393555
140,29.322065353393555,28.081907272338867
141,28.081907272338867,28.068445205688477
142,28.068445205688477,27.920434951782227
143,27.920434951782227,27.5324649810791
144,27.5324649810791,27.66925811767578
145,27.66925811767578,27.58180046081543
146,27.58180046081543,27.44276237487793
147,27.44276237487793,27.202808380126953
148,27.202808380126953,26.561420440673828
149,26.561420440673828,25.709224700927734
150,25.709224700927734,25.879663467407227
151,25.879663467407227,25.93598175048828
152,25.93598175048828,26.02384376525879
153,26.02384376525879,26.969999313354492
154,26.969999313354492,25.566530227661133
155,25.566530227661133,25.96076202392578
156,25.96076202392578,25.940488815307617
157,25.940488815307617,26.122962951660156
158,26.122962951660156,26.39329719543457
159,26.39329719543457,26.244611740112305
160,26.244611740112305,25.908954620361328
161,25.908954620361328,25.377304077148438
162,25.377304077148438,23.825151443481445
163,23.825151443481445,23.230419158935547
164,23.230419158935547,23.370098114013672
165,23.370098114013672,24.710481643676758
166,24.710481643676758,25.438125610351562
167,25.438125610351562,25.521472930908203
168,25.521472930908203,25.402082443237305
169,25.402082443237305,24.26669692993164
170,24.26669692993164,25.307464599609375
171,25.307464599609375,24.863676071166992
172,24.863676071166992,24.615867614746094
173,24.615867614746094,25.30070686340332
174,25.30070686340332,24.814115524291992
175,24.814115524291992,25.359275817871094
176,25.359275817871094,25.728731155395508
177,25.728731155395508,25.97653579711914
178,25.97653579711914,26.195053100585938
179,26.195053100585938,26.224332809448242
180,26.224332809448242,25.663394927978516
181,25.663394927978516,25.557519912719727
182,25.557519912719727,25.954004287719727
183,25.954004287719727,25.5462589263916
184,25.5462589263916,25.753509521484375
185,25.753509521484375,25.906700134277344
186,25.906700134277344,25.841367721557617
187,25.841367721557617,25.32999610900879
188,25.32999610900879,24.568557739257812
189,24.568557739257812,24.8479061126709
190,24.8479061126709,24.685701370239258
191,24.685701370239258,24.865922927856445
192,24.865922927856445,24.956029891967773
193,24.956029891967773,25.075429916381836
194,25.075429916381836,24.956029891967773
195,24.956029891967773,24.667688369750977
196,24.667688369750977,25.257904052734375
197,25.257904052734375,25.140758514404297
198,25.140758514404297,25.18356704711914
199,25.18356704711914,24.827627182006836
200,24.827627182006836,25.199337005615234
201,25.199337005615234,25.014606475830078
202,25.014606475830078,25.170047760009766
203,25.170047760009766,25.629608154296875
204,25.629608154296875,25.62735366821289
205,25.62735366821289,26.01934242248535
206,26.01934242248535,26.82581901550293
207,26.82581901550293,25.969776153564453
208,25.969776153564453,25.80531883239746
209,25.80531883239746,26.868623733520508
210,26.868623733520508,27.152475357055664
211,27.152475357055664,26.920438766479492
212,26.920438766479492,27.29889678955078
213,27.29889678955078,27.612035751342773
214,27.612035751342773,27.483627319335938
215,27.483627319335938,27.356935501098633
216,27.356935501098633,27.38860321044922
217,27.38860321044922,27.277753829956055
218,27.277753829956055,26.418045043945312
219,26.418045043945312,26.268718719482422
220,26.268718719482422,26.180482864379883
221,26.180482864379883,25.415790557861328
222,25.415790557861328,25.83207130432129
223,25.83207130432129,25.72121810913086
224,25.72121810913086,26.53568458557129
225,26.53568458557129,26.872777938842773
226,26.872777938842773,26.99042510986328
227,26.99042510986328,26.63974952697754
228,26.63974952697754,26.895404815673828
229,26.895404815673828,26.703100204467773
230,26.703100204467773,26.65332794189453
231,26.65332794189453,26.764184951782227
232,26.764184951782227,26.546995162963867
233,26.546995162963867,26.307178497314453
234,26.307178497314453,26.062835693359375
235,26.062835693359375,26.929332733154297
236,26.929332733154297,26.759653091430664
237,26.759653091430664,26.74834632873535
238,26.74834632873535,26.157865524291992
239,26.157865524291992,26.282299041748047
240,26.282299041748047,25.605838775634766
241,25.605838775634766,25.44746971130371
242,25.44746971130371,24.997251510620117
243,24.997251510620117,25.18955421447754
244,25.18955421447754,24.65563201904297
245,24.65563201904297,23.98822021484375
246,23.98822021484375,24.282339096069336
247,24.282339096069336,24.25971221923828
248,24.25971221923828,24.571916580200195
249,24.571916580200195,24.440702438354492
250,24.440702438354492,24.16695213317871
251,24.16695213317871,24.601327896118164
252,24.601327896118164,24.280073165893555
253,24.280073165893555,23.81402015686035
254,23.81402015686035,23.834375381469727
255,23.834375381469727,23.237102508544922
256,23.237102508544922,22.782363891601562
257,22.782363891601562,21.820844650268555
258,21.820844650268555,21.936220169067383
259,21.936220169067383,22.291423797607422
260,22.291423797607422,22.614940643310547
261,22.614940643310547,22.033506393432617
262,22.033506393432617,22.515399932861328
263,22.515399932861328,21.974689483642578
264,21.974689483642578,21.86835479736328
265,21.86835479736328,21.89776611328125
266,21.89776611328125,21.786903381347656
267,21.786903381347656,22.945253372192383
268,22.945253372192383,22.49730110168457
269,22.49730110168457,22.62173080444336
270,22.62173080444336,21.13533592224121
271,21.13533592224121,21.286916732788086
272,21.286916732788086,22.02219009399414
273,22.02219009399414,21.81631851196289
274,21.81631851196289,21.375150680541992
275,21.375150680541992,21.7982177734375
276,21.7982177734375,21.973363876342773
277,21.973363876342773,21.38649559020996
278,21.38649559020996,21.611696243286133
279,21.611696243286133,21.607147216796875
280,21.607147216796875,21.44336700439453
281,21.44336700439453,21.313703536987305
282,21.313703536987305,21.379676818847656
283,21.379676818847656,21.982463836669922
284,21.982463836669922,22.319114685058594
285,22.319114685058594,21.896024703979492
286,21.896024703979492,21.845991134643555
287,21.845991134643555,22.037057876586914
288,22.037057876586914,21.538902282714844
289,21.538902282714844,21.85963249206543
290,21.85963249206543,22.009763717651367
291,22.009763717651367,22.043882369995117
292,22.043882369995117,21.99383544921875
293,21.99383544921875,22.86731719970703
294,22.86731719970703,22.9173583984375
295,22.9173583984375,23.087961196899414
296,23.087961196899414,23.43143653869629
297,23.43143653869629,23.1721248626709
298,23.1721248626709,22.98104476928711
299,22.98104476928711,23.00152015686035
300,23.00152015686035,23.012897491455078
301,23.012897491455078,23.260831832885742
302,23.260831832885742,23.31997299194336
303,23.31997299194336,23.78855323791504
304,23.78855323791504,24.10474395751953
305,24.10474395751953,24.06606674194336
306,24.06606674194336,24.093364715576172
307,24.093364715576172,24.091089248657227
308,24.091089248657227,24.275339126586914
309,24.275339126586914,24.141136169433594
310,24.141136169433594,24.036497116088867
311,24.036497116088867,23.92731475830078
312,23.92731475830078,24.493711471557617
313,24.493711471557617,24.921344757080078
314,24.921344757080078,24.791696548461914
315,24.791696548461914,25.019155502319336
316,25.019155502319336,25.27619171142578
317,25.27619171142578,24.97821617126465
318,24.97821617126465,25.23980140686035
319,25.23980140686035,24.689332962036133
320,24.689332962036133,24.71662712097168
321,24.71662712097168,24.798513412475586
322,24.798513412475586,25.12152099609375
323,25.12152099609375,25.485471725463867
324,25.485471725463867,25.49911117553711
325,25.49911117553711,24.9873104095459
326,24.9873104095459,24.448213577270508
327,24.448213577270508,24.318553924560547
328,24.318553924560547,24.368602752685547
329,24.368602752685547,24.10474395751953
330,24.10474395751953,24.03877067565918
331,24.03877067565918,23.902294158935547
332,23.902294158935547,23.736228942871094
333,23.736228942871094,22.250883102416992
334,22.250883102416992,21.57075309753418
335,21.57075309753418,21.322805404663086
336,21.322805404663086,21.300065994262695
337,21.300065994262695,21.650360107421875
338,21.650360107421875,21.425172805786133
339,21.425172805786133,21.33820915222168
340,21.33820915222168,21.219200134277344
341,21.219200134277344,21.2352237701416
342,21.2352237701416,21.379398345947266
343,21.379398345947266,21.171140670776367
344,21.171140670776367,20.67453384399414
345,20.67453384399414,20.71573257446289
346,20.71573257446289,21.48467445373535
347,21.48467445373535,21.39541244506836
348,21.39541244506836,21.640289306640625
349,21.640289306640625,21.557905197143555
350,21.557905197143555,21.79133415222168
351,21.79133415222168,22.06824493408203
352,22.06824493408203,22.404661178588867
353,22.404661178588867,22.79827880859375
354,22.79827880859375,22.979080200195312
355,22.979080200195312,22.965349197387695
356,22.965349197387695,22.853208541870117
357,22.853208541870117,22.532819747924805
358,22.532819747924805,22.363468170166016
359,22.363468170166016,22.40923309326172
360,22.40923309326172,22.571720123291016
361,22.571720123291016,22.66326332092285
362,22.66326332092285,22.642667770385742
363,22.642667770385742,22.80514907836914
364,22.80514907836914,22.617490768432617
365,22.617490768432617,22.2764949798584
366,22.2764949798584,22.303964614868164
367,22.303964614868164,22.230730056762695
368,22.230730056762695,22.324562072753906
369,22.324562072753906,21.816505432128906
370,21.816505432128906,21.763870239257812
371,21.763870239257812,21.94924545288086
372,21.94924545288086,21.86685562133789
373,21.86685562133789,21.99272346496582
374,21.99272346496582,21.37482452392578
375,21.37482452392578,21.063581466674805
376,21.063581466674805,21.418304443359375
377,21.418304443359375,21.603675842285156
378,21.603675842285156,21.878293991088867
379,21.878293991088867,21.944665908813477
380,21.944665908813477,21.73870086669922
381,21.73870086669922,21.862279891967773
382,21.862279891967773,21.95611000061035
383,21.95611000061035,22.125459671020508
384,22.125459671020508,22.194114685058594
385,22.194114685058594,22.294811248779297
386,22.294811248779297,22.16893768310547
387,22.16893768310547,22.608333587646484
388,22.608333587646484,22.606050491333008
389,22.606050491333008,22.846343994140625
390,22.846343994140625,22.85549545288086
391,22.85549545288086,22.8760929107666
392,22.8760929107666,22.754806518554688
393,22.754806518554688,22.578590393066406
394,22.578590393066406,22.2764949798584
395,22.2764949798584,22.123178482055664
396,22.123178482055664,23.560359954833984
397,23.560359954833984,23.878467559814453
398,23.878467559814453,23.848724365234375
399,23.848724365234375,24.269813537597656
400,24.269813537597656,23.910507202148438
401,23.910507202148438,24.21030616760254
402,24.21030616760254,24.359867095947266
403,24.359867095947266,24.73031234741211
404,24.73031234741211,24.935094833374023
405,24.935094833374023,25.036334991455078
406,25.036334991455078,24.849952697753906
407,24.849952697753906,24.8338565826416
408,24.8338565826416,24.891372680664062
409,24.891372680664062,25.190500259399414
410,25.190500259399414,25.167490005493164
411,25.167490005493164,25.130678176879883
412,25.130678176879883,25.098459243774414
413,25.098459243774414,25.162883758544922
414,25.162883758544922,24.967313766479492
415,24.967313766479492,25.04553985595703
416,25.04553985595703,24.856861114501953
417,24.856861114501953,24.75102424621582
418,24.75102424621582,24.60605812072754
419,24.60605812072754,24.578447341918945
420,24.578447341918945,24.389774322509766
421,24.389774322509766,24.412782669067383
422,24.412782669067383,24.557743072509766
423,24.557743072509766,24.7878360748291
424,24.7878360748291,24.78093719482422
425,24.78093719482422,24.93278694152832
426,24.93278694152832,24.27933120727539
427,24.27933120727539,23.729412078857422
428,23.729412078857422,24.260927200317383
429,24.260927200317383,24.83845329284668
430,24.83845329284668,25.717411041259766
431,25.717411041259766,26.59175682067871
432,26.59175682067871,26.442201614379883
433,26.442201614379883,26.13387107849121
434,26.13387107849121,26.131572723388672
435,26.131572723388672,26.126972198486328
436,26.126972198486328,26.373172760009766
437,26.373172760009766,25.933698654174805
438,25.933698654174805,25.972810745239258
439,25.972810745239258,26.021129608154297
440,26.021129608154297,26.219013214111328
441,26.219013214111328,25.811752319335938
442,25.811752319335938,26.011932373046875
443,26.011932373046875,25.889970779418945
444,25.889970779418945,26.000417709350586
445,26.000417709350586,26.011932373046875
446,26.011932373046875,26.2052001953125
447,26.2052001953125,26.24431800842285
448,26.24431800842285,26.702205657958984
449,26.702205657958984,26.759733200073242
450,26.759733200073242,26.999021530151367
451,26.999021530151367,26.91618537902832
452,26.91618537902832,27.06574821472168
453,27.06574821472168,27.04734230041504
454,27.04734230041504,27.0289363861084
455,27.0289363861084,26.948400497436523
456,26.948400497436523,26.93459701538086
457,26.93459701538086,26.82875633239746
458,26.82875633239746,27.070350646972656
459,27.070350646972656,27.208406448364258
460,27.208406448364258,26.596363067626953
461,26.596363067626953,26.340959548950195
462,26.340959548950195,26.166093826293945
463,26.166093826293945,26.124675750732422
464,26.124675750732422,25.652984619140625
465,25.652984619140625,25.67599105834961
466,25.67599105834961,25.40077781677246
467,25.40077781677246,25.17181396484375
468,25.17181396484375,25.534914016723633
469,25.534914016723633,25.68524169921875
470,25.68524169921875,25.64361000061035
471,25.64361000061035,24.92898178100586
472,24.92898178100586,25.076993942260742
473,25.076993942260742,24.447927474975586
474,24.447927474975586,24.77171516418457
475,24.77171516418457,25.437786102294922
476,25.437786102294922,25.428525924682617
477,25.428525924682617,25.453968048095703
478,25.453968048095703,25.8402042388916
479,25.8402042388916,25.85638427734375
480,25.85638427734375,25.724559783935547
481,25.724559783935547,25.85407829284668
482,25.85407829284668,25.803194046020508
483,25.803194046020508,25.777751922607422
484,25.777751922607422,25.560352325439453
485,25.560352325439453,25.322139739990234
486,25.322139739990234,25.41696548461914
487,25.41696548461914,25.2342586517334
488,25.2342586517334,25.428525924682617
489,25.428525924682617,25.678308486938477
490,25.678308486938477,25.930395126342773
491,25.930395126342773,26.353622436523438
492,26.353622436523438,26.203296661376953
493,26.203296661376953,26.640399932861328
494,26.640399932861328,26.640399932861328
495,26.640399932861328,26.78610610961914
496,26.78610610961914,26.82080078125
497,26.82080078125,26.975746154785156
498,26.975746154785156,27.047447204589844
499,27.047447204589844,27.07288360595703
500,27.07288360595703,26.894800186157227
501,26.894800186157227,26.947996139526367
502,26.947996139526367,27.119136810302734
503,27.119136810302734,27.003507614135742
504,27.003507614135742,26.99656105041504
505,26.99656105041504,26.78610610961914
506,26.78610610961914,26.862428665161133
507,26.862428665161133,26.832359313964844
508,26.832359313964844,26.96881103515625
509,26.96881103515625,27.26946449279785
510,27.26946449279785,27.51923942565918
511,27.51923942565918,27.546995162963867
512,27.546995162963867,27.695009231567383
513,27.695009231567383,27.57937240600586
514,27.57937240600586,27.53080940246582
515,27.53080940246582,27.752832412719727
516,27.752832412719727,27.75051498413086
517,27.75051498413086,27.70194435119629
518,27.70194435119629,27.752832412719727
519,27.752832412719727,27.771329879760742
520,27.771329879760742,27.745887756347656
521,27.745887756347656,28.187618255615234
522,28.187618255615234,28.201499938964844
523,28.201499938964844,28.203813552856445
524,28.203813552856445,28.129802703857422
525,28.129802703857422,28.065044403076172
526,28.065044403076172,29.776470184326172
527,29.776470184326172,29.72559356689453
528,29.72559356689453,29.85279083251953
529,29.85279083251953,30.132627487182617
530,30.132627487182617,30.41941261291504
531,30.41941261291504,30.53736114501953
532,30.53736114501953,30.758018493652344
533,30.758018493652344,30.688339233398438
534,30.688339233398438,30.960098266601562
535,30.960098266601562,31.361936569213867
536,31.361936569213867,31.475759506225586
537,31.475759506225586,31.43860626220703
538,31.43860626220703,31.524547576904297
539,31.524547576904297,31.752172470092773
540,31.752172470092773,31.847402572631836
541,31.847402572631836,31.71268081665039
542,31.71268081665039,31.742870330810547
543,31.742870330810547,31.805591583251953
544,31.805591583251953,31.819530487060547
545,31.819530487060547,32.46990203857422
546,32.46990203857422,32.2771110534668
547,32.2771110534668,32.467567443847656
548,32.467567443847656,32.36537551879883
549,32.36537551879883,32.407188415527344
550,32.407188415527344,32.28641128540039
551,32.28641128540039,32.212074279785156
552,32.212074279785156,32.31892013549805
553,32.31892013549805,32.33285903930664
554,32.33285903930664,32.284080505371094
555,32.284080505371094,32.625526428222656
556,32.625526428222656,32.678951263427734
557,32.678951263427734,32.516361236572266
558,32.516361236572266,32.8577995300293
559,32.8577995300293,32.481510162353516
560,32.481510162353516,32.8485107421875
561,32.8485107421875,32.73237609863281
562,32.73237609863281,32.667320251464844
563,32.667320251464844,32.72307586669922
564,32.72307586669922,33.401329040527344
565,33.401329040527344,33.47566604614258
566,33.47566604614258,33.43153381347656
567,33.43153381347656,33.36881637573242
568,33.36881637573242,33.37810134887695
569,33.37810134887695,33.62662887573242
570,33.62662887573242,33.452430725097656
571,33.452430725097656,33.36881637573242
572,33.36881637573242,33.29449462890625
573,33.29449462890625,33.25499725341797
574,33.25499725341797,32.89728927612305
575,32.89728927612305,32.93677520751953
576,32.93677520751953,32.762569427490234
577,32.762569427490234,32.943748474121094
578,32.943748474121094,32.79740905761719
579,32.79740905761719,32.676612854003906
580,32.676612854003906,33.08543395996094
581,33.08543395996094,33.04594802856445
582,33.04594802856445,33.364166259765625
583,33.364166259765625,33.570892333984375
584,33.570892333984375,33.37345504760742
585,33.37345504760742,33.39900588989258
586,33.39900588989258,33.366493225097656
587,33.366493225097656,34.047054290771484
588,34.047054290771484,34.2630729675293
589,34.2630729675293,34.15855407714844
590,34.15855407714844,34.035430908203125
591,34.035430908203125,34.599876403808594
592,34.599876403808594,35.54059982299805
593,35.54059982299805,35.768226623535156
594,35.768226623535156,35.598663330078125
595,35.598663330078125,35.90653610229492
596,35.90653610229492,36.40800094604492
597,36.40800094604492,36.31468963623047
598,36.31468963623047,36.261051177978516
599,36.261051177978516,35.043556213378906
600,35.043556213378906,35.577667236328125
601,35.577667236328125,35.698944091796875
