Date,AAPL,lag_1
2017-05-31,35.62899398803711,35.84122085571289
2017-06-01,35.72694396972656,35.62899398803711
2017-06-02,36.256378173828125,35.72694396972656
2017-06-05,35.90185546875,36.256378173828125
2017-06-06,36.02315139770508,35.90185546875
2017-06-07,36.23772811889648,36.02315139770508
2017-06-08,36.14909362792969,36.23772811889648
2017-06-09,34.74734878540039,36.14909362792969
2017-06-12,33.917030334472656,34.74734878540039
2017-06-13,34.18992614746094,33.917030334472656
2017-06-14,33.85639572143555,34.18992614746094
2017-06-15,33.653480529785156,33.85639572143555
2017-06-16,33.18235397338867,33.653480529785156
2017-06-19,34.131614685058594,33.18235397338867
2017-06-20,33.821407318115234,34.131614685058594
2017-06-21,34.02198791503906,33.821407318115234
2017-06-22,33.96601867675781,34.02198791503906
2017-06-23,34.11762237548828,33.96601867675781
2017-06-26,34.01033020019531,34.11762237548828
2017-06-27,33.522857666015625,34.01033020019531
2017-06-28,34.012657165527344,33.522857666015625
2017-06-29,33.51121139526367,34.012657165527344
2017-06-30,33.59050750732422,33.51121139526367
2017-07-03,33.46921920776367,33.59050750732422
2017-07-05,33.606834411621094,33.46921920776367
2017-07-06,33.28963088989258,33.606834411621094
2017-07-07,33.62783432006836,33.28963088989258
2017-07-10,33.83307647705078,33.62783432006836
2017-07-11,33.94269943237305,33.83307647705078
2017-07-12,33.99168395996094,33.94269943237305
2017-07-13,34.46514892578125,33.99168395996094
2017-07-14,34.7613525390625,34.46514892578125
2017-07-17,34.88262939453125,34.7613525390625
2017-07-18,35.00391387939453,34.88262939453125
2017-07-19,35.22315979003906,35.00391387939453
2017-07-20,35.0645637512207,35.22315979003906
2017-07-21,35.048221588134766,35.0645637512207
2017-07-24,35.47271728515625,35.048221588134766
2017-07-25,35.62432098388672,35.47271728515625
2017-07-26,35.792240142822266,35.62432098388672
2017-07-27,35.11586380004883,35.792240142822266
2017-07-28,34.8686408996582,35.11586380004883
2017-07-31,34.68904113769531,34.8686408996582
2017-08-01,34.99692153930664,34.68904113769531
2017-08-02,36.65054702758789,34.99692153930664
2017-08-03,36.28437423706055,36.65054702758789
2017-08-04,36.475616455078125,36.28437423706055
2017-08-07,37.040061950683594,36.475616455078125
2017-08-08,37.33626174926758,37.040061950683594
2017-08-09,37.564823150634766,37.33626174926758
2017-08-10,36.36832427978515,37.564823150634766
2017-08-11,36.87408828735352,36.36832427978515
2017-08-14,37.42904281616211,36.87408828735352
2017-08-15,37.83879089355469,37.42904281616211
2017-08-16,37.686580657958984,37.83879089355469
2017-08-17,36.96306610107422,37.686580657958984
2017-08-18,36.8787727355957,36.96306610107422
2017-08-21,36.81086349487305,36.8787727355957
2017-08-22,37.41264343261719,36.81086349487305
2017-08-23,37.45947265625,37.41264343261719
2017-08-24,37.293216705322266,37.45947265625
2017-08-25,37.431365966796875,37.293216705322266
2017-08-28,37.80834197998047,37.431365966796875
2017-08-29,38.145538330078125,37.80834197998047
2017-08-30,38.24856185913086,38.145538330078125
2017-08-31,38.400753021240234,38.24856185913086
2017-09-01,38.41246032714844,38.400753021240234
2017-09-05,37.95117950439453,38.41246032714844
2017-09-06,37.911380767822266,37.95117950439453
2017-09-07,37.75918197631836,37.911380767822266
2017-09-08,37.14337921142578,37.75918197631836
2017-09-11,37.81537628173828,37.14337921142578
2017-09-12,37.66551971435547,37.81537628173828
2017-09-13,37.382198333740234,37.66551971435547
2017-09-14,37.061405181884766,37.382198333740234
2017-09-15,37.4360466003418,37.061405181884766
2017-09-18,37.15272521972656,37.4360466003418
2017-09-19,37.16677474975586,37.15272521972656
2017-09-20,36.5439338684082,37.16677474975586
2017-09-21,35.916412353515625,36.5439338684082
2017-09-22,35.565185546875,35.916412353515625
2017-09-25,35.251426696777344,35.565185546875
2017-09-26,35.857879638671875,35.251426696777344
2017-09-27,36.11310958862305,35.857879638671875
2017-09-28,35.89065933227539,36.11310958862305
2017-09-29,36.087345123291016,35.89065933227539
2017-10-02,36.01475524902344,36.087345123291016
2017-10-03,36.171634674072266,36.01475524902344
2017-10-04,35.937496185302734,36.171634674072266
2017-10-05,36.38472366333008,35.937496185302734
2017-10-06,36.36362838745117,36.38472366333008
2017-10-09,36.49008560180664,36.36362838745117
2017-10-10,36.50412368774414,36.49008560180664
2017-10-11,36.65632247924805,36.50412368774414
2017-10-12,36.527549743652344,36.65632247924805
2017-10-13,36.75934982299805,36.527549743652344
2017-10-16,37.4360466003418,36.75934982299805
2017-10-17,37.5742073059082,37.4360466003418
2017-10-18,37.4079475402832,37.5742073059082
2017-10-19,36.522857666015625,37.4079475402832
2017-10-20,36.58608627319336,36.522857666015625
2017-10-23,36.56734848022461,36.58608627319336
2017-10-24,36.78511428833008,36.56734848022461
2017-10-25,36.6235466003418,36.78511428833008
2017-10-26,36.857696533203125,36.6235466003418
2017-10-27,38.17829513549805,36.857696533203125
2017-10-30,39.03764343261719,38.17829513549805
2017-10-31,39.58087158203125,39.03764343261719
2017-11-01,39.077449798583984,39.58087158203125
2017-11-02,39.36310577392578,39.077449798583984
2017-11-03,40.39102935791016,39.36310577392578
2017-11-06,40.80080795288086,40.39102935791016
2017-11-07,40.93192672729492,40.80080795288086
2017-11-08,41.26676177978515,40.93192672729492
2017-11-09,41.18246078491211,41.26676177978515
2017-11-10,41.04616165161133,41.18246078491211
2017-11-13,40.88167190551758,41.04616165161133
2017-11-14,40.263648986816406,40.88167190551758
2017-11-15,39.732566833496094,40.263648986816406
2017-11-16,40.20724105834961,39.732566833496094
2017-11-17,39.9839973449707,40.20724105834961
2017-11-20,39.94404220581055,39.9839973449707
2017-11-21,40.68662643432617,39.94404220581055
2017-11-22,41.11432647705078,40.68662643432617
2017-11-24,41.11666488647461,41.11432647705078
2017-11-27,40.90987777709961,41.11666488647461
2017-11-28,40.67018127441406,40.90987777709961
2017-11-29,39.8265495300293,40.67018127441406
2017-11-30,40.38349151611328,39.8265495300293
2017-12-01,40.19550323486328,40.38349151611328
2017-12-04,39.90175247192383,40.19550323486328
2017-12-05,39.86415481567383,39.90175247192383
2017-12-06,39.71611022949219,39.86415481567383
2017-12-07,39.78896713256836,39.71611022949219
2017-12-08,39.80070877075195,39.78896713256836
2017-12-11,40.57618713378906,39.80070877075195
2017-12-12,40.34823989868164,40.57618713378906
2017-12-13,40.48219299316406,40.34823989868164
2017-12-14,40.47044372558594,40.48219299316406
2017-12-15,40.88167190551758,40.47044372558594
2017-12-18,41.4573974609375,40.88167190551758
2017-12-19,41.01561737060547,41.4573974609375
2017-12-20,40.97097396850586,41.01561737060547
2017-12-21,41.12606430053711,40.97097396850586
2017-12-22,41.12606430053711,41.12606430053711
2017-12-26,40.08269119262695,41.12606430053711
2017-12-27,40.089752197265625,40.08269119262695
2017-12-28,40.202545166015625,40.089752197265625
2017-12-29,39.76781463623047,40.202545166015625
2018-01-02,40.47984313964844,39.76781463623047
2018-01-03,40.472782135009766,40.47984313964844
2018-01-04,40.66078567504883,40.472782135009766
2018-01-05,41.12371826171875,40.66078567504883
2018-01-08,40.97097396850586,41.12371826171875
2018-01-09,40.96627426147461,40.97097396850586
2018-01-10,40.95686721801758,40.96627426147461
2018-01-11,41.18952178955078,40.95686721801758
2018-01-12,41.61486053466797,41.18952178955078
2018-01-16,41.40335464477539,41.61486053466797
2018-01-17,42.087188720703125,41.40335464477539
2018-01-18,42.12478256225586,42.087188720703125
2018-01-19,41.936798095703125,42.12478256225586
2018-01-22,41.59369659423828,41.936798095703125
2018-01-23,41.60309600830078,41.59369659423828
2018-01-24,40.9404296875,41.60309600830078
2018-01-25,40.2095947265625,40.9404296875
2018-01-26,40.30359649658203,40.2095947265625
2018-01-29,39.46935272216797,40.30359649658203
2018-01-30,39.23672103881836,39.46935272216797
2018-01-31,39.34483337402344,39.23672103881836
2018-02-01,39.427059173583984,39.34483337402344
2018-02-02,37.7163200378418,39.427059173583984
2018-02-05,36.77400588989258,37.7163200378418
2018-02-06,38.31085968017578,36.77400588989258
2018-02-07,37.490726470947266,38.31085968017578
2018-02-08,36.4591178894043,37.490726470947266
2018-02-09,36.905067443847656,36.4591178894043
2018-02-12,38.39155578613281,36.905067443847656
2018-02-13,38.77614974975586,38.39155578613281
2018-02-14,39.49106216430664,38.77614974975586
2018-02-15,40.81713104248047,39.49106216430664
2018-02-16,40.68498611450195,40.81713104248047
2018-02-20,40.54814147949219,40.68498611450195
2018-02-21,40.36410140991211,40.54814147949219
2018-02-22,40.70150375366211,40.36410140991211
2018-02-23,41.40935516357422,40.70150375366211
2018-02-26,42.22810363769531,41.40935516357422
2018-02-27,42.09125900268555,42.22810363769531
2018-02-28,42.02754592895508,42.09125900268555
