Date,Adj Close(t-1),Adj Close(t)
2015-04-17,28.1772518157959,27.86012077331543
2015-04-20,27.86012077331543,28.496612548828125
2015-04-21,28.496612548828125,28.34252166748047
2015-04-22,28.34252166748047,28.724403381347656
2015-04-23,28.724403381347656,28.95889663696289
2015-04-24,28.95889663696289,29.095129013061523
2015-04-27,29.095129013061523,29.624412536621094
2015-04-28,29.624412536621094,29.157665252685547
2015-04-29,29.157665252685547,28.72887420654297
2015-04-30,28.72887420654297,27.94945526123047
2015-05-01,27.94945526123047,28.798105239868164
2015-05-04,28.798105239868164,28.74227523803711
2015-05-05,28.74227523803711,28.094627380371094
2015-05-06,28.094627380371094,27.918195724487305
2015-05-07,27.918195724487305,28.09087562561035
2015-05-08,28.09087562561035,28.620132446289062
2015-05-11,28.620132446289062,28.32859230041504
2015-05-12,28.32859230041504,28.227676391601562
2015-05-13,28.227676391601562,28.259071350097656
2015-05-14,28.259071350097656,28.918394088745117
2015-05-15,28.918394088745117,28.878028869628906
2015-05-18,28.878028869628906,29.196483612060547
2015-05-19,29.196483612060547,29.16956901550293
2015-05-20,29.16956901550293,29.167325973510742
2015-05-21,29.167325973510742,29.465585708618164
2015-05-22,29.465585708618164,29.72348976135254
2015-05-26,29.72348976135254,29.068649291992188
2015-05-27,29.068649291992188,29.61135482788086
2015-05-28,29.61135482788086,29.55305290222168
2015-05-29,29.55305290222168,29.21666717529297
2015-06-01,29.21666717529297,29.274974822998047
2015-06-02,29.274974822998047,29.144899368286133
2015-06-03,29.144899368286133,29.180774688720703
2015-06-04,29.180774688720703,29.01034164428711
2015-06-05,29.01034164428711,28.85112190246582
2015-06-08,28.85112190246582,28.66050148010254
2015-06-09,28.66050148010254,28.575281143188477
2015-06-10,28.575281143188477,28.902694702148438
2015-06-11,28.902694702148438,28.837661743164062
2015-06-12,28.837661743164062,28.519216537475586
2015-06-15,28.519216537475586,28.463150024414062
2015-06-16,28.463150024414062,28.615644454956055
2015-06-17,28.615644454956055,28.548364639282227
2015-06-18,28.548364639282227,28.67844009399414
2015-06-19,28.67844009399414,28.391387939453125
2015-06-22,28.391387939453125,28.617883682250977
2015-06-23,28.617883682250977,28.48781394958496
2015-06-24,28.48781394958496,28.730010986328125
2015-06-25,28.730010986328125,28.593215942382812
2015-06-26,28.593215942382812,28.425020217895508
2015-06-29,28.425020217895508,27.927167892456055
2015-06-30,27.927167892456055,28.128999710083008
2015-07-01,28.128999710083008,28.391387939453125
2015-07-02,28.391387939453125,28.355504989624023
2015-07-06,28.355504989624023,28.2568302154541
2015-07-07,28.2568302154541,28.187307357788086
2015-07-08,28.187307357788086,27.487613677978516
2015-07-09,27.487613677978516,26.92696189880371
2015-07-10,26.92696189880371,27.64684295654297
2015-07-13,27.64684295654297,28.180574417114258
2015-07-14,28.180574417114258,28.169361114501953
2015-07-15,28.169361114501953,28.44072151184082
2015-07-16,28.44072151184082,28.819721221923828
2015-07-17,28.819721221923828,29.068649291992188
2015-07-20,29.068649291992188,29.618091583251953
2015-07-21,29.618091583251953,29.322065353393555
2015-07-22,29.322065353393555,28.081907272338867
2015-07-23,28.081907272338867,28.068445205688477
2015-07-24,28.068445205688477,27.920434951782227
2015-07-27,27.920434951782227,27.5324649810791
2015-07-28,27.5324649810791,27.66925811767578
2015-07-29,27.66925811767578,27.58180046081543
2015-07-30,27.58180046081543,27.44276237487793
2015-07-31,27.44276237487793,27.202808380126953
2015-08-03,27.202808380126953,26.561420440673828
2015-08-04,26.561420440673828,25.709224700927734
2015-08-05,25.709224700927734,25.879663467407227
2015-08-06,25.879663467407227,25.93598175048828
2015-08-07,25.93598175048828,26.02384376525879
2015-08-10,26.02384376525879,26.969999313354492
2015-08-11,26.969999313354492,25.566530227661133
2015-08-12,25.566530227661133,25.96076202392578
2015-08-13,25.96076202392578,25.940488815307617
2015-08-14,25.940488815307617,26.122962951660156
2015-08-17,26.122962951660156,26.39329719543457
2015-08-18,26.39329719543457,26.244611740112305
2015-08-19,26.244611740112305,25.908954620361328
2015-08-20,25.908954620361328,25.377304077148438
2015-08-21,25.377304077148438,23.825151443481445
2015-08-24,23.825151443481445,23.230419158935547
2015-08-25,23.230419158935547,23.370098114013672
2015-08-26,23.370098114013672,24.710481643676758
2015-08-27,24.710481643676758,25.438125610351562
2015-08-28,25.438125610351562,25.521472930908203
2015-08-31,25.521472930908203,25.402082443237305
2015-09-01,25.402082443237305,24.26669692993164
2015-09-02,24.26669692993164,25.307464599609375
2015-09-03,25.307464599609375,24.863676071166992
2015-09-04,24.863676071166992,24.615867614746094
2015-09-08,24.615867614746094,25.30070686340332
2015-09-09,25.30070686340332,24.814115524291992
2015-09-10,24.814115524291992,25.359275817871094
2015-09-11,25.359275817871094,25.728731155395508
2015-09-14,25.728731155395508,25.97653579711914
2015-09-15,25.97653579711914,26.195053100585938
2015-09-16,26.195053100585938,26.224332809448242
2015-09-17,26.224332809448242,25.663394927978516
2015-09-18,25.663394927978516,25.557519912719727
2015-09-21,25.557519912719727,25.954004287719727
2015-09-22,25.954004287719727,25.5462589263916
2015-09-23,25.5462589263916,25.753509521484375
2015-09-24,25.753509521484375,25.906700134277344
2015-09-25,25.906700134277344,25.841367721557617
2015-09-28,25.841367721557617,25.32999610900879
2015-09-29,25.32999610900879,24.568557739257812
2015-09-30,24.568557739257812,24.8479061126709
2015-10-01,24.8479061126709,24.685701370239258
2015-10-02,24.685701370239258,24.865922927856445
2015-10-05,24.865922927856445,24.956029891967773
2015-10-06,24.956029891967773,25.075429916381836
2015-10-07,25.075429916381836,24.956029891967773
2015-10-08,24.956029891967773,24.667688369750977
2015-10-09,24.667688369750977,25.257904052734375
2015-10-12,25.257904052734375,25.140758514404297
2015-10-13,25.140758514404297,25.18356704711914
2015-10-14,25.18356704711914,24.827627182006836
2015-10-15,24.827627182006836,25.199337005615234
2015-10-16,25.199337005615234,25.014606475830078
2015-10-19,25.014606475830078,25.170047760009766
2015-10-20,25.170047760009766,25.629608154296875
2015-10-21,25.629608154296875,25.62735366821289
2015-10-22,25.62735366821289,26.01934242248535
2015-10-23,26.01934242248535,26.82581901550293
2015-10-26,26.82581901550293,25.969776153564453
2015-10-27,25.969776153564453,25.80531883239746
2015-10-28,25.80531883239746,26.868623733520508
2015-10-29,26.868623733520508,27.152475357055664
2015-10-30,27.152475357055664,26.920438766479492
2015-11-02,26.920438766479492,27.29889678955078
2015-11-03,27.29889678955078,27.612035751342773
2015-11-04,27.612035751342773,27.483627319335938
2015-11-05,27.483627319335938,27.356935501098633
2015-11-06,27.356935501098633,27.38860321044922
2015-11-09,27.38860321044922,27.277753829956055
2015-11-10,27.277753829956055,26.418045043945312
2015-11-11,26.418045043945312,26.268718719482422
2015-11-12,26.268718719482422,26.180482864379883
2015-11-13,26.180482864379883,25.415790557861328
2015-11-16,25.415790557861328,25.83207130432129
2015-11-17,25.83207130432129,25.72121810913086
2015-11-18,25.72121810913086,26.53568458557129
2015-11-19,26.53568458557129,26.872777938842773
2015-11-20,26.872777938842773,26.99042510986328
2015-11-23,26.99042510986328,26.63974952697754
2015-11-24,26.63974952697754,26.895404815673828
2015-11-25,26.895404815673828,26.703100204467773
2015-11-27,26.703100204467773,26.65332794189453
2015-11-30,26.65332794189453,26.764184951782227
2015-12-01,26.764184951782227,26.546995162963867
2015-12-02,26.546995162963867,26.307178497314453
2015-12-03,26.307178497314453,26.062835693359375
2015-12-04,26.062835693359375,26.929332733154297
2015-12-07,26.929332733154297,26.759653091430664
2015-12-08,26.759653091430664,26.74834632873535
2015-12-09,26.74834632873535,26.157865524291992
2015-12-10,26.157865524291992,26.282299041748047
2015-12-11,26.282299041748047,25.605838775634766
2015-12-14,25.605838775634766,25.44746971130371
2015-12-15,25.44746971130371,24.997251510620117
2015-12-16,24.997251510620117,25.18955421447754
2015-12-17,25.18955421447754,24.65563201904297
2015-12-18,24.65563201904297,23.98822021484375
2015-12-21,23.98822021484375,24.282339096069336
2015-12-22,24.282339096069336,24.25971221923828
2015-12-23,24.25971221923828,24.571916580200195
2015-12-24,24.571916580200195,24.440702438354492
2015-12-28,24.440702438354492,24.16695213317871
2015-12-29,24.16695213317871,24.601327896118164
2015-12-30,24.601327896118164,24.280073165893555
2015-12-31,24.280073165893555,23.81402015686035
2016-01-04,23.81402015686035,23.834375381469727
2016-01-05,23.834375381469727,23.237102508544922
2016-01-06,23.237102508544922,22.782363891601562
2016-01-07,22.782363891601562,21.820844650268555
2016-01-08,21.820844650268555,21.936220169067383
2016-01-11,21.936220169067383,22.291423797607422
2016-01-12,22.291423797607422,22.614940643310547
2016-01-13,22.614940643310547,22.033506393432617
2016-01-14,22.033506393432617,22.515399932861328
2016-01-15,22.515399932861328,21.974689483642578
2016-01-19,21.974689483642578,21.86835479736328
2016-01-20,21.86835479736328,21.89776611328125
2016-01-21,21.89776611328125,21.786903381347656
2016-01-22,21.786903381347656,22.945253372192383
2016-01-25,22.945253372192383,22.49730110168457
2016-01-26,22.49730110168457,22.62173080444336
2016-01-27,22.62173080444336,21.13533592224121
2016-01-28,21.13533592224121,21.286916732788086
2016-01-29,21.286916732788086,22.02219009399414
2016-02-01,22.02219009399414,21.81631851196289
2016-02-02,21.81631851196289,21.375150680541992
2016-02-03,21.375150680541992,21.7982177734375
2016-02-04,21.7982177734375,21.973363876342773
2016-02-05,21.973363876342773,21.38649559020996
2016-02-08,21.38649559020996,21.611696243286133
2016-02-09,21.611696243286133,21.607147216796875
2016-02-10,21.607147216796875,21.44336700439453
2016-02-11,21.44336700439453,21.313703536987305
2016-02-12,21.313703536987305,21.379676818847656
2016-02-16,21.379676818847656,21.982463836669922
2016-02-17,21.982463836669922,22.319114685058594
2016-02-18,22.319114685058594,21.896024703979492
2016-02-19,21.896024703979492,21.845991134643555
2016-02-22,21.845991134643555,22.037057876586914
2016-02-23,22.037057876586914,21.538902282714844
2016-02-24,21.538902282714844,21.85963249206543
2016-02-25,21.85963249206543,22.009763717651367
2016-02-26,22.009763717651367,22.043882369995117
2016-02-29,22.043882369995117,21.99383544921875
2016-03-01,21.99383544921875,22.86731719970703
2016-03-02,22.86731719970703,22.9173583984375
2016-03-03,22.9173583984375,23.087961196899414
2016-03-04,23.087961196899414,23.43143653869629
2016-03-07,23.43143653869629,23.1721248626709
2016-03-08,23.1721248626709,22.98104476928711
2016-03-09,22.98104476928711,23.00152015686035
2016-03-10,23.00152015686035,23.012897491455078
2016-03-11,23.012897491455078,23.260831832885742
2016-03-14,23.260831832885742,23.31997299194336
2016-03-15,23.31997299194336,23.78855323791504
2016-03-16,23.78855323791504,24.10474395751953
2016-03-17,24.10474395751953,24.06606674194336
2016-03-18,24.06606674194336,24.093364715576172
2016-03-21,24.093364715576172,24.091089248657227
2016-03-22,24.091089248657227,24.275339126586914
2016-03-23,24.275339126586914,24.141136169433594
2016-03-24,24.141136169433594,24.036497116088867
2016-03-28,24.036497116088867,23.92731475830078
2016-03-29,23.92731475830078,24.493711471557617
2016-03-30,24.493711471557617,24.921344757080078
2016-03-31,24.921344757080078,24.791696548461914
2016-04-01,24.791696548461914,25.019155502319336
2016-04-04,25.019155502319336,25.27619171142578
2016-04-05,25.27619171142578,24.97821617126465
2016-04-06,24.97821617126465,25.23980140686035
2016-04-07,25.23980140686035,24.689332962036133
2016-04-08,24.689332962036133,24.71662712097168
2016-04-11,24.71662712097168,24.798513412475586
2016-04-12,24.798513412475586,25.12152099609375
2016-04-13,25.12152099609375,25.485471725463867
2016-04-14,25.485471725463867,25.49911117553711
2016-04-15,25.49911117553711,24.9873104095459
2016-04-18,24.9873104095459,24.448213577270508
2016-04-19,24.448213577270508,24.318553924560547
2016-04-20,24.318553924560547,24.368602752685547
2016-04-21,24.368602752685547,24.10474395751953
2016-04-22,24.10474395751953,24.03877067565918
2016-04-25,24.03877067565918,23.902294158935547
2016-04-26,23.902294158935547,23.736228942871094
2016-04-27,23.736228942871094,22.250883102416992
2016-04-28,22.250883102416992,21.57075309753418
2016-04-29,21.57075309753418,21.322805404663086
2016-05-02,21.322805404663086,21.300065994262695
2016-05-03,21.300065994262695,21.650360107421875
2016-05-04,21.650360107421875,21.425172805786133
2016-05-05,21.425172805786133,21.33820915222168
2016-05-06,21.33820915222168,21.219200134277344
2016-05-09,21.219200134277344,21.2352237701416
2016-05-10,21.2352237701416,21.379398345947266
2016-05-11,21.379398345947266,21.171140670776367
2016-05-12,21.171140670776367,20.67453384399414
2016-05-13,20.67453384399414,20.71573257446289
2016-05-16,20.71573257446289,21.48467445373535
2016-05-17,21.48467445373535,21.39541244506836
2016-05-18,21.39541244506836,21.640289306640625
2016-05-19,21.640289306640625,21.557905197143555
2016-05-20,21.557905197143555,21.79133415222168
2016-05-23,21.79133415222168,22.06824493408203
2016-05-24,22.06824493408203,22.404661178588867
2016-05-25,22.404661178588867,22.79827880859375
2016-05-26,22.79827880859375,22.979080200195312
2016-05-27,22.979080200195312,22.965349197387695
2016-05-31,22.965349197387695,22.853208541870117
2016-06-01,22.853208541870117,22.532819747924805
2016-06-02,22.532819747924805,22.363468170166016
2016-06-03,22.363468170166016,22.40923309326172
2016-06-06,22.40923309326172,22.571720123291016
2016-06-07,22.571720123291016,22.66326332092285
2016-06-08,22.66326332092285,22.642667770385742
2016-06-09,22.642667770385742,22.80514907836914
2016-06-10,22.80514907836914,22.617490768432617
2016-06-13,22.617490768432617,22.2764949798584
2016-06-14,22.2764949798584,22.303964614868164
2016-06-15,22.303964614868164,22.230730056762695
2016-06-16,22.230730056762695,22.324562072753906
2016-06-17,22.324562072753906,21.816505432128906
2016-06-20,21.816505432128906,21.763870239257812
2016-06-21,21.763870239257812,21.94924545288086
2016-06-22,21.94924545288086,21.86685562133789
2016-06-23,21.86685562133789,21.99272346496582
2016-06-24,21.99272346496582,21.37482452392578
2016-06-27,21.37482452392578,21.063581466674805
2016-06-28,21.063581466674805,21.418304443359375
2016-06-29,21.418304443359375,21.603675842285156
2016-06-30,21.603675842285156,21.878293991088867
2016-07-01,21.878293991088867,21.944665908813477
2016-07-05,21.944665908813477,21.73870086669922
2016-07-06,21.73870086669922,21.862279891967773
2016-07-07,21.862279891967773,21.95611000061035
2016-07-08,21.95611000061035,22.125459671020508
2016-07-11,22.125459671020508,22.194114685058594
2016-07-12,22.194114685058594,22.294811248779297
2016-07-13,22.294811248779297,22.16893768310547
2016-07-14,22.16893768310547,22.608333587646484
2016-07-15,22.608333587646484,22.606050491333008
2016-07-18,22.606050491333008,22.846343994140625
2016-07-19,22.846343994140625,22.85549545288086
2016-07-20,22.85549545288086,22.8760929107666
2016-07-21,22.8760929107666,22.754806518554688
2016-07-22,22.754806518554688,22.578590393066406
2016-07-25,22.578590393066406,22.2764949798584
2016-07-26,22.2764949798584,22.123178482055664
2016-07-27,22.123178482055664,23.560359954833984
2016-07-28,23.560359954833984,23.878467559814453
2016-07-29,23.878467559814453,23.848724365234375
2016-08-01,23.848724365234375,24.269813537597656
2016-08-02,24.269813537597656,23.910507202148438
2016-08-03,23.910507202148438,24.21030616760254
2016-08-04,24.21030616760254,24.359867095947266
2016-08-05,24.359867095947266,24.73031234741211
2016-08-08,24.73031234741211,24.935094833374023
2016-08-09,24.935094833374023,25.036334991455078
2016-08-10,25.036334991455078,24.849952697753906
2016-08-11,24.849952697753906,24.8338565826416
2016-08-12,24.8338565826416,24.891372680664062
2016-08-15,24.891372680664062,25.190500259399414
2016-08-16,25.190500259399414,25.167490005493164
2016-08-17,25.167490005493164,25.130678176879883
2016-08-18,25.130678176879883,25.098459243774414
2016-08-19,25.098459243774414,25.162883758544922
2016-08-22,25.162883758544922,24.967313766479492
2016-08-23,24.967313766479492,25.04553985595703
2016-08-24,25.04553985595703,24.856861114501953
2016-08-25,24.856861114501953,24.75102424621582
2016-08-26,24.75102424621582,24.60605812072754
2016-08-29,24.60605812072754,24.578447341918945
2016-08-30,24.578447341918945,24.389774322509766
2016-08-31,24.389774322509766,24.412782669067383
2016-09-01,24.412782669067383,24.557743072509766
2016-09-02,24.557743072509766,24.7878360748291
2016-09-06,24.7878360748291,24.78093719482422
2016-09-07,24.78093719482422,24.93278694152832
2016-09-08,24.93278694152832,24.27933120727539
2016-09-09,24.27933120727539,23.729412078857422
2016-09-12,23.729412078857422,24.260927200317383
2016-09-13,24.260927200317383,24.83845329284668
2016-09-14,24.83845329284668,25.717411041259766
2016-09-15,25.717411041259766,26.59175682067871
2016-09-16,26.59175682067871,26.442201614379883
2016-09-19,26.442201614379883,26.13387107849121
2016-09-20,26.13387107849121,26.131572723388672
2016-09-21,26.131572723388672,26.126972198486328
2016-09-22,26.126972198486328,26.373172760009766
2016-09-23,26.373172760009766,25.933698654174805
2016-09-26,25.933698654174805,25.972810745239258
2016-09-27,25.972810745239258,26.021129608154297
2016-09-28,26.021129608154297,26.219013214111328
2016-09-29,26.219013214111328,25.811752319335938
2016-09-30,25.811752319335938,26.011932373046875
2016-10-03,26.011932373046875,25.889970779418945
2016-10-04,25.889970779418945,26.000417709350586
2016-10-05,26.000417709350586,26.011932373046875
2016-10-06,26.011932373046875,26.2052001953125
2016-10-07,26.2052001953125,26.24431800842285
2016-10-10,26.24431800842285,26.702205657958984
2016-10-11,26.702205657958984,26.759733200073242
2016-10-12,26.759733200073242,26.999021530151367
2016-10-13,26.999021530151367,26.91618537902832
2016-10-14,26.91618537902832,27.06574821472168
2016-10-17,27.06574821472168,27.04734230041504
2016-10-18,27.04734230041504,27.0289363861084
2016-10-19,27.0289363861084,26.948400497436523
2016-10-20,26.948400497436523,26.93459701538086
2016-10-21,26.93459701538086,26.82875633239746
2016-10-24,26.82875633239746,27.070350646972656
2016-10-25,27.070350646972656,27.208406448364258
2016-10-26,27.208406448364258,26.596363067626953
2016-10-27,26.596363067626953,26.340959548950195
2016-10-28,26.340959548950195,26.166093826293945
2016-10-31,26.166093826293945,26.124675750732422
2016-11-01,26.124675750732422,25.652984619140625
2016-11-02,25.652984619140625,25.67599105834961
2016-11-03,25.67599105834961,25.40077781677246
2016-11-04,25.40077781677246,25.17181396484375
2016-11-07,25.17181396484375,25.534914016723633
2016-11-08,25.534914016723633,25.68524169921875
2016-11-09,25.68524169921875,25.64361000061035
2016-11-10,25.64361000061035,24.92898178100586
2016-11-11,24.92898178100586,25.076993942260742
2016-11-14,25.076993942260742,24.447927474975586
2016-11-15,24.447927474975586,24.77171516418457
2016-11-16,24.77171516418457,25.437786102294922
2016-11-17,25.437786102294922,25.428525924682617
2016-11-18,25.428525924682617,25.453968048095703
2016-11-21,25.453968048095703,25.8402042388916
2016-11-22,25.8402042388916,25.85638427734375
2016-11-23,25.85638427734375,25.724559783935547
2016-11-25,25.724559783935547,25.85407829284668
2016-11-28,25.85407829284668,25.803194046020508
2016-11-29,25.803194046020508,25.777751922607422
2016-11-30,25.777751922607422,25.560352325439453
2016-12-01,25.560352325439453,25.322139739990234
2016-12-02,25.322139739990234,25.41696548461914
2016-12-05,25.41696548461914,25.2342586517334
2016-12-06,25.2342586517334,25.428525924682617
2016-12-07,25.428525924682617,25.678308486938477
2016-12-08,25.678308486938477,25.930395126342773
2016-12-09,25.930395126342773,26.353622436523438
2016-12-12,26.353622436523438,26.203296661376953
2016-12-13,26.203296661376953,26.640399932861328
2016-12-14,26.640399932861328,26.640399932861328
2016-12-15,26.640399932861328,26.78610610961914
2016-12-16,26.78610610961914,26.82080078125
2016-12-19,26.82080078125,26.975746154785156
2016-12-20,26.975746154785156,27.047447204589844
2016-12-21,27.047447204589844,27.07288360595703
2016-12-22,27.07288360595703,26.894800186157227
2016-12-23,26.894800186157227,26.947996139526367
2016-12-27,26.947996139526367,27.119136810302734
2016-12-28,27.119136810302734,27.003507614135742
2016-12-29,27.003507614135742,26.99656105041504
2016-12-30,26.99656105041504,26.78610610961914
2017-01-03,26.78610610961914,26.862428665161133
2017-01-04,26.862428665161133,26.832359313964844
2017-01-05,26.832359313964844,26.96881103515625
2017-01-06,26.96881103515625,27.26946449279785
2017-01-09,27.26946449279785,27.51923942565918
2017-01-10,27.51923942565918,27.546995162963867
2017-01-11,27.546995162963867,27.695009231567383
2017-01-12,27.695009231567383,27.57937240600586
2017-01-13,27.57937240600586,27.53080940246582
2017-01-17,27.53080940246582,27.752832412719727
2017-01-18,27.752832412719727,27.75051498413086
2017-01-19,27.75051498413086,27.70194435119629
2017-01-20,27.70194435119629,27.752832412719727
2017-01-23,27.752832412719727,27.771329879760742
2017-01-24,27.771329879760742,27.745887756347656
2017-01-25,27.745887756347656,28.187618255615234
2017-01-26,28.187618255615234,28.201499938964844
2017-01-27,28.201499938964844,28.203813552856445
2017-01-30,28.203813552856445,28.129802703857422
2017-01-31,28.129802703857422,28.065044403076172
2017-02-01,28.065044403076172,29.776470184326172
2017-02-02,29.776470184326172,29.72559356689453
2017-02-03,29.72559356689453,29.85279083251953
2017-02-06,29.85279083251953,30.132627487182617
2017-02-07,30.132627487182617,30.41941261291504
2017-02-08,30.41941261291504,30.53736114501953
2017-02-09,30.53736114501953,30.758018493652344
2017-02-10,30.758018493652344,30.688339233398438
2017-02-13,30.688339233398438,30.960098266601562
2017-02-14,30.960098266601562,31.361936569213867
2017-02-15,31.361936569213867,31.475759506225586
2017-02-16,31.475759506225586,31.43860626220703
2017-02-17,31.43860626220703,31.524547576904297
2017-02-21,31.524547576904297,31.752172470092773
2017-02-22,31.752172470092773,31.847402572631836
2017-02-23,31.847402572631836,31.71268081665039
2017-02-24,31.71268081665039,31.742870330810547
2017-02-27,31.742870330810547,31.805591583251953
2017-02-28,31.805591583251953,31.819530487060547
2017-03-01,31.819530487060547,32.46990203857422
2017-03-02,32.46990203857422,32.2771110534668
2017-03-03,32.2771110534668,32.467567443847656
2017-03-06,32.467567443847656,32.36537551879883
2017-03-07,32.36537551879883,32.407188415527344
2017-03-08,32.407188415527344,32.28641128540039
2017-03-09,32.28641128540039,32.212074279785156
2017-03-10,32.212074279785156,32.31892013549805
2017-03-13,32.31892013549805,32.33285903930664
2017-03-14,32.33285903930664,32.284080505371094
2017-03-15,32.284080505371094,32.625526428222656
2017-03-16,32.625526428222656,32.678951263427734
2017-03-17,32.678951263427734,32.516361236572266
2017-03-20,32.516361236572266,32.8577995300293
2017-03-21,32.8577995300293,32.481510162353516
2017-03-22,32.481510162353516,32.8485107421875
2017-03-23,32.8485107421875,32.73237609863281
2017-03-24,32.73237609863281,32.667320251464844
2017-03-27,32.667320251464844,32.72307586669922
2017-03-28,32.72307586669922,33.401329040527344
2017-03-29,33.401329040527344,33.47566604614258
2017-03-30,33.47566604614258,33.43153381347656
2017-03-31,33.43153381347656,33.36881637573242
2017-04-03,33.36881637573242,33.37810134887695
2017-04-04,33.37810134887695,33.62662887573242
2017-04-05,33.62662887573242,33.452430725097656
2017-04-06,33.452430725097656,33.36881637573242
2017-04-07,33.36881637573242,33.29449462890625
2017-04-10,33.29449462890625,33.25499725341797
2017-04-11,33.25499725341797,32.89728927612305
2017-04-12,32.89728927612305,32.93677520751953
2017-04-13,32.93677520751953,32.762569427490234
2017-04-17,32.762569427490234,32.943748474121094
2017-04-18,32.943748474121094,32.79740905761719
2017-04-19,32.79740905761719,32.676612854003906
2017-04-20,32.676612854003906,33.08543395996094
2017-04-21,33.08543395996094,33.04594802856445
2017-04-24,33.04594802856445,33.364166259765625
2017-04-25,33.364166259765625,33.570892333984375
2017-04-26,33.570892333984375,33.37345504760742
2017-04-27,33.37345504760742,33.39900588989258
2017-04-28,33.39900588989258,33.366493225097656
2017-05-01,33.366493225097656,34.047054290771484
2017-05-02,34.047054290771484,34.2630729675293
2017-05-03,34.2630729675293,34.15855407714844
2017-05-04,34.15855407714844,34.035430908203125
2017-05-05,34.035430908203125,34.599876403808594
2017-05-08,34.599876403808594,35.54059982299805
2017-05-09,35.54059982299805,35.768226623535156
2017-05-10,35.768226623535156,35.598663330078125
2017-05-11,35.598663330078125,35.90653610229492
2017-05-12,35.90653610229492,36.40800094604492
2017-05-15,36.40800094604492,36.31468963623047
2017-05-16,36.31468963623047,36.261051177978516
2017-05-17,36.261051177978516,35.043556213378906
2017-05-18,35.043556213378906,35.577667236328125
2017-05-19,35.577667236328125,35.698944091796875
2017-05-22,35.698944091796875,35.915855407714844
2017-05-23,35.915855407714844,35.871543884277344
2017-05-24,35.871543884277344,35.764251708984375
2017-05-25,35.764251708984375,35.88787078857422
2017-05-26,35.88787078857422,35.827232360839844
2017-05-30,35.827232360839844,35.84122085571289
2017-05-31,35.84122085571289,35.62899398803711
