pub_date,abstract,lead_para,headline,doc_type,section_name,type_of_material,rank,web_url
2023-06-28T11:40:48+0000,Shares in the semiconductor giants Nvidia and AMD fell on a report that the Biden Administration is weighing new restrictions on A.I.-related exports.,"Shares in high-flying chipmakers like Nvidia and AMD were down in premarket trading today, after The Wall Street Journal reported that the Biden administration is weighing new restrictions on exporting artificial intelligence-related semiconductors to China.",The A.I. Chips War Could Heat Up This Summer,article,Business Day,News,5,https://www.nytimes.com/2023/06/28/business/dealbook/ai-exports-china-nvidia.html
2023-07-04T04:00:09+0000,Foreign investors betting on artificial intelligence are pouring money into the company’s shares. Analysts say it will have a hard time keeping up with rivals.,"The introduction of ChatGPT has lit a fire under the shares of companies that produce microchips, the brains of artificial intelligence. Bets on the potential of so-called generative A.I. have poured in. The most eye-catching example of the rally is Silicon Valley’s Nvidia, the top seller of chips used in artificial intelligence, whose shares are up nearly 200 percent this year.","Samsung’s A.I. Moment Is Here, but Is It Ready?",article,Technology,News,8,https://www.nytimes.com/2023/07/04/technology/samsung-artificial-intelligence.html
2023-11-21T23:40:56+0000,"Demand for the company’s A.I. chips remains high, but it said new U.S. export restrictions would hurt it sales to countries like China.","A start-up driving the artificial intelligence revolution may be in turmoil, but the semiconductor supplier propelling its innovations seems to be getting only stronger.","Nvidia Triples Quarterly Revenue, but Sales in China Are a Concern",article,Business Day,News,4,https://www.nytimes.com/2023/11/21/business/nvidia-revenue-earnings.html
2023-11-29T12:03:17+0000,"Vice President Kamala Harris, Elon Musk, Bob Iger, Jamie Dimon and Tsai Ing-wen, the president of Taiwan, are among the big names speaking.","On Wednesday, DealBook will be live and in person at our annual summit in New York.",What to Expect at Today’s DealBook Summit,article,Business Day,News,10,https://www.nytimes.com/2023/11/29/business/dealbook/dealbook-summit-harris-musk.html
2023-11-29T18:08:32+0000,Jensen Huang said that the chips giant enjoys a decadelong lead over rivals because it didn’t just make chips. It reinvented computers.,"In the year since OpenAI sparked an artificial intelligence boom with its popular ChatGPT chatbot, start-ups and tech giants have been scrambling to develop semiconductors to power the buzzy technology, hoping to muscle in on Nvidia’s market dominance.",Nvidia C.E.O. Is Not Worried About Rising A.I. Industry Competition,article,Business Day,News,3,https://www.nytimes.com/2023/11/29/business/dealbook/nvidia-ai-dealbook-chips.html
2023-11-29T19:12:26+0000,"Jensen Huang, the chief executive of Nvidia, said that he believed the United States was at least a decade away from breaking its dependence on chips created overseas.","Jensen Huang, the chief executive of Nvidia, said that he believed the United States was at least a decade away from breaking its dependence on chips created overseas.","U.S. Will Take Years to Reach Chip Independence, Nvidia C.E.O. Says",multimedia,Business Day,Video,2,https://www.nytimes.com/video/business/100000009202026/dealbook-jensen-huang-chips.html
2023-10-05T16:24:23+0000,"Nvidia, Intel and Qualcomm are campaigning to protect their businesses before further crackdowns on the sale of semiconductor technology to Beijing.","A year after the Biden administration took its first major step toward restricting the sale of semiconductors to China, it has begun drafting additional limits aimed at denying Beijing the technology critical to modern-day weapons.",How the Big Chip Makers Are Pushing Back on Biden’s China Agenda,article,Technology,News,4,https://www.nytimes.com/2023/10/05/technology/chip-makers-china-lobbying.html
2023-10-10T15:05:51+0000,"Behind the scenes, the technology relies on thousands of specialized computer chips.","OpenAI’s ChatGPT exploded onto the scene nearly a year ago, reaching an estimated 100 million users in two months and setting off an A.I. boom. Behind the scenes, the technology relies on thousands of specialized computer chips. And in the coming years, they couldconsume immense amounts of electricity.",A.I. Could Soon Need as Much Electricity as an Entire Country,article,Climate,News,5,https://www.nytimes.com/2023/10/10/climate/ai-could-soon-need-as-much-electricity-as-an-entire-country.html
2023-10-17T12:45:09+0000,"The further limits on shipments could cripple Beijing’s A.I. ambitions and dampen revenues for U.S. chip makers, analysts said.","The Biden administration on Tuesday announced additional limits on sales of advanced semiconductors by American firms, shoring up restrictions issued last October to limit China’s progress on supercomputing and artificial intelligence.",U.S. Tightens China’s Access to Advanced Chips for Artificial Intelligence,article,Business Day,News,10,https://www.nytimes.com/2023/10/17/business/economy/ai-chips-china-restrictions.html
2023-10-16T09:00:20+0000,"Researchers are transforming chatbots into online agents that play games, query websites, schedule meetings, build bar charts and do more.","The widely used chatbot ChatGPT was designed to generate digital text, everything from poetry to term papers to computer programs. But when a team of artificial intelligence researchers at the computer chip company Nvidia got their hands on the chatbot’s underlying technology, they realized it could do a lot more.",How ‘A.I. Agents’ That Roam the Internet Could One Day Replace Workers,article,Technology,News,6,https://www.nytimes.com/2023/10/16/technology/ai-agents-workers-replace.html
2023-10-12T11:56:12+0000,"The conference on Nov. 29 will bring together the biggest newsmakers in business, politics and culture.","We’re excited to announce the lineup for the DealBook Summit, to be held at Jazz at Lincoln Center in New York City on Nov. 29. Andrew will host a series of conversations with the biggest newsmakers in the worlds of business, politics and culture. We hope you will join us.","Elon Musk, Kamala Harris, Jamie Dimon Will Speak at the DealBook Summit",article,Business Day,News,4,https://www.nytimes.com/2023/10/12/business/dealbook/elon-musk-kamala-harris-jamie-dimon-dealbook-summit.html
2024-02-22T10:03:50+0000,The chipmaker’s high “price to sales” ratio reflects investor enthusiasm around its growth prospects. But relying on that metric created trouble during the dot-com boom.,"In 2002, after the dot-com bubble burst and Sun Microsystems swooned, the company’s co-founder Scott McNealy highlighted the folly of Wall Street analysts who favored one particular financial metric to gauge a stock’s worth: its price relative to the company’s sales.",Nvidia Is a Must-Buy. Or Is It?,article,Business Day,News,1,https://www.nytimes.com/2024/02/22/business/nvidia-price-to-sales-ratio.html
2024-02-21T22:04:16+0000,"The A.I. chip maker’s revenue more than tripled, and profits rose ninefold. It also projected that its revenue would more than triple again.","Nvidia, the kingpin of chips powering artificial intelligence, on Wednesday released quarterly financial results that reinforced how the company has become one of the biggest winners of the artificial intelligence boom, and it said demand for its products would fuel continued sales growth.",Nvidia Says Growth Will Continue as A.I. Hits ‘Tipping Point’,article,Technology,News,5,https://www.nytimes.com/2024/02/21/technology/nvidia-earnings.html
2024-02-22T13:10:32+0000,"Amid blowout earnings, the chipmaker Nvidia predicted the start of a “10-year cycle” of growth fueled by artificial intelligence.","For now, Nvidia is living up to the lofty title that Goldman Sachs bestowed on it this week — “the most important stock on planet Earth” — after its blowout earnings report.",An A.I. ‘Tipping Point’ Ignites a New Market Rally,article,Business Day,News,4,https://www.nytimes.com/2024/02/22/business/dealbook/nvidia-ai-markets.html
2024-02-21T13:20:36+0000,"Wall Street is closely watching the semiconductor giant’s earnings report, as questions swirl over its massive stock market valuation on the back of the boom in artificial intelligence.","The stock price of the chip giant Nvidia has marched steadily higher over the past year and a half, propelled by investors’ hopes that artificial intelligence is truly transformative technology — and by their hope that the company’s high-end semiconductors will continue to power that technology.",The Chips Riding on Nvidia,article,Business Day,News,5,https://www.nytimes.com/2024/02/21/business/dealbook/chips-ai-nvidia-stock-market.html
2024-02-22T21:03:31+0000,"It was the S&P 500’s best day in more than a year, and the tech-heavy Nasdaq composite rose 3 percent.","Stocks on Wall Street recorded their biggest gain in more than a year on Thursday, a day after Nvidia, which has become an emblem of the growth potential offered by artificial intelligence, reported record profits.",Stocks Jump as Nvidia Sets Off Tech Rally,article,Business Day,News,1,https://www.nytimes.com/2024/02/22/business/stock-market-today.html
2024-02-23T15:22:54+0000,"The market value of Nvidia, the chipmaker powering artificial intelligence, has surged by more than $1.4 trillion over the last 12 months. ","The market value of Nvidia, the chipmaker powering artificial intelligence, has surged by more than $1.4 trillion over the last 12 months. ",The Big Number: $1.4 Trillion,multimedia,Business Day,Interactive Feature,5,https://www.nytimes.com/interactive/2024/02/23/business/nvidia-valuation-stock-ai.html
2024-03-15T13:00:08+0000,A.I. fervor has rocketed the chip company’s share price upward. Our columnist asked A.I. chatbots how big Nvidia would become if it kept growing as fast as it had over the past year.,"It’s not a household name quite yet, but anyone who follows the stock market knows at least a little about Nvidia.","If Nvidia Keeps Rising Like This, It Will Be Bigger Than the Global Economy",article,Business Day,News,10,https://www.nytimes.com/2024/03/15/business/nvidia-stock-market-ai-bubble.html
2024-03-19T12:14:17+0000,"The chipmaker unveiled a new high-speed processor at its developer conference to power an “industrial revolution,” but its sky-high valuation is coming under scrutiny.","Nvidia’s stock has soared more than fivefold since ChatGPT debuted in November 2022, a rally that has vaulted the chipmaker into the trillion-dollar market cap club on the back of investor fervor for artificial intelligence — and the high-end processors that power these models.",Investors Shrug Off Nvidia’s ‘A.I. Woodstock’,article,Business Day,News,5,https://www.nytimes.com/2024/03/19/business/dealbook/nvidia-ai-woodstock-chips.html
2024-03-13T04:00:12+0000,"U.S. and European companies looking to diversify from China are expanding around Southeast Asia, a sign of how geopolitics is reshaping tech manufacturing.","Construction cranes still surround the brand-spanking new plant in Kulim’s industrial park in Malaysia. But inside, legions of workers hired by the Austrian tech giant AT&S are already gearing up to produce at full capacity by year’s end.",Malaysia Rises as Crucial Link in Chip Supply Chain,article,Business Day,News,16,https://www.nytimes.com/2024/03/13/business/malaysia-semiconductors.html
2024-03-06T17:14:15+0000,"Are role-playing games enriching culture, or destroying it? In two shows, the artist Simon Denny spoofs the grandiose fantasy worlds of tech entrepreneurs designing virtual reality.","The capricious churn of internet-charged culture is producing more main characters, apocrypha and relics than we can handle. Remember when the Canadian musician known as Grimes — former partner of one of the world’s most powerful men, the tech entrepreneur Elon Musk — brought a sword to the 2021 Met Gala? The image of a futurist pop star lugging a medieval blade (made from a smelted AR-15, no less) down the red carpet summed up the mystifying way contemporary culture seems to run in all directions, chasing myths both new and old.","Off the Board Game, Onto the Digital Canvas",article,Arts,Review,10,https://www.nytimes.com/2024/03/06/arts/design/simon-denny-art-computers-gaming-review-musk-grimes.html
2024-08-04T04:00:20+0000,The U.S. is trying to stop China from getting Nvidia microchips to advance its military. The private sector is fighting back.,"In the southern Chinese city of Shenzhen, a mazelike market stretches for a half-mile, packed with stalls selling every type of electronic imaginable.","With Smugglers and Front Companies, China Is Skirting American A.I. Bans",article,Technology,News,17,https://www.nytimes.com/2024/08/04/technology/china-ai-microchips.html
2024-08-04T04:01:16+0000,"The Times found an active trade in Nvidia chips in China despite U.S. national security restrictions, as well as unreported incidents of how the technology had been used to further defense research.","The United States has tried, with some success, to halt China’s progress with artificial intelligence amid concerns that the technology is helping modernize the Chinese military.",Takeaways From Our Investigation Into Banned A.I. Chips in China,article,Technology,News,8,https://www.nytimes.com/2024/08/04/technology/china-ai-microchips-takeaways.html
2024-08-05T14:32:14+0000,"The A.I. chip maker’s shares fell in early trading, but the stock pared some of its losses.","Nvidia shares tumbled more than 10 percent in early trading on Monday after reports that the company would delay shipments of its newest artificial intelligence chip, but the stock later rebounded as investors’ concerns about the costs of the delay faded.",Nvidia Tumbles After Reports of Chip Delay,article,Business Day,News,4,https://www.nytimes.com/2024/08/05/business/nvidia-stocks.html
2024-08-29T19:40:59+0000,"Led by the investment firm Thrive Capital, the new deal would value the artificial intelligence start-up at over $100 billion.","Apple and the chipmaker Nvidia are in talks to invest in OpenAI as part of a new deal that would value the San Francisco artificial intelligence start-up at $100 billion, according to three people familiar with the discussions, who spoke on the condition of anonymity.",Apple and Nvidia in Talks to Invest in OpenAI,article,Technology,News,5,https://www.nytimes.com/2024/08/29/technology/apple-nvidia-openai.html
2024-08-06T09:01:05+0000,"With a 90 percent share of the A.I. chip market, the company is facing antitrust investigations into the possibility that it could lock in customers or hurt competitors.","Nvidia rocketed to the top of the tech industry by providing the computer chips essential to building artificial intelligence. By the end of last year, it had more than a 90 percent share of those chips sold around the world.","As Regulators Close In, Nvidia Scrambles for a Response",article,Technology,News,1,https://www.nytimes.com/2024/08/06/technology/nvidia-antitrust-scrutiny.html
2024-08-28T20:41:44+0000,Expectations for the chipmaker have been through the roof because of its dominance in a key component for artificial intelligence systems.,"This summer, Wall Street and Silicon Valley began to question whether generative artificial intelligence could produce enough benefits to justify its staggering costs.",Nvidia Revenue Jumps 122% in Positive Sign for Tech’s A.I. Boom,article,Technology,News,5,https://www.nytimes.com/2024/08/28/technology/nvidia-earnings-ai-stocks.html
2024-08-15T04:07:00+0000,"WeRide, a $5 billion software maker, is set for an I.P.O. amid geopolitical risks and a rush by Chinese automotive tech firms to raise money in the United States.","One of China’s leading autonomous driving start-ups is set to go public in New York as soon as this week, with the strained relationship between Beijing and Washington lurking in the background.",A Chinese Self-Driving Start-Up Is About to Go Public in the U.S.,article,Business Day,News,8,https://www.nytimes.com/2024/08/15/business/weride-china-ipo-nasdaq.html
2024-09-04T10:00:21+0000,"Nvidia chips, which are crucial to artificial intelligence, are traded actively in China, despite U.S. restrictions, The Times found.",The American company Nvidia has created one of the world’s most sought-after inventions: a computer chip that powers artificial intelligence.,The Battle to Control the World’s Most Powerful Technology,article,Podcasts,News,3,https://www.nytimes.com/2024/09/04/podcasts/the-daily/china-chip-ai.html
2024-09-27T09:03:11+0000,"Artificial intelligence’s hunger for energy has set off a boom in utility stocks and may lead to the reopening of the Three Mile Island nuclear plant, our columnist says.","Want to make a wager on the future of artificial intelligence? Nvidia is the obvious bet. It designs the chips and software that make A.I. run, is the stock market favorite and has gained 144 percent this year alone.",Nuclear Power Is the New A.I. Trade. What Could Possibly Go Wrong?,article,Business Day,News,8,https://www.nytimes.com/2024/09/27/business/ai-nuclear-power-stocks.html
2024-09-25T15:48:33+0000,"Sam Altman, OpenAI’s chief executive, is talking to the United Arab Emirates, Asian chipmakers and U.S. officials to expand the computing power needed to build artificial intelligence.","Late last year, Sam Altman, the chief executive of OpenAI, started pitching an audacious plan that he hoped would create the computing power his company needed to build more powerful artificial intelligence.",Behind OpenAI’s Audacious Plan to Make A.I. Flow Like Electricity,article,Business Day,News,10,https://www.nytimes.com/2024/09/25/business/openai-plan-electricity.html
2024-09-16T16:15:10+0000,"Efforts by the Beijing-backed Semiconductor Manufacturing International Corporation, or SMIC, to break through innovation barriers have landed it in a geopolitical tech battle.","In a sprawling factory in eastern Shanghai, where marshy plains have long since been converted into industrial parks, China’s most advanced chipmaker has been hard at work testing the limits of U.S. authority.",The Chinese Chipmaker at the Heart of the U.S.-China Tech War,article,Technology,News,14,https://www.nytimes.com/2024/09/16/technology/smic-china-us-trade-war.html
2024-09-23T15:10:59+0000,"Jim Covello, Goldman Sachs’s head of stock research, warned that building too much of what the world doesn’t need “typically ends badly.”","As Jim Covello’s car barreled up Highway 101 from San Jose to San Francisco this month, he counted the billboards about artificial intelligence. The nearly 40 signs he passed, including one that promoted something called Writer Enterprise AI and another for Speech AI, were fresh evidence, he thought, of an economic bubble.",Will A.I. Be a Bust? A Wall Street Skeptic Rings the Alarm.,article,Technology,News,7,https://www.nytimes.com/2024/09/23/technology/ai-jim-covello-goldman-sachs.html
2024-09-04T03:34:02+0000,"Another day of anxiety hit stock markets around the world, with technology stocks the focus of attention.","Markets remained unsettled on Wednesday as technology stocks continued to fall, dragging down stock indexes across the world for a second consecutive day.","Wall Street Is Unsettled Again, After Fueling a Global Sell-Off",article,Business Day,News,4,https://www.nytimes.com/2024/09/03/business/stocks-us-economy-nvidia.html
2024-09-13T13:00:07+0000,"One of the hazards of buying individual stocks is that their current price may have little to do with their fundamental value, our columnist says.","Nvidia designs most of the advanced chips that power artificial intelligence, and that has made it an earnings machine, producing astonishing profits that have buoyed the entire stock market.",Nvidia Holds the Key to the Market. But Is It Worth This Much?,article,Business Day,News,7,https://www.nytimes.com/2024/09/13/business/nvidia-stock-market-ai.html
2024-09-30T22:17:04+0000,The Silicon Valley company would be among the first A.I. companies to go public since the release of ChatGPT nearly two years ago.,"For two years, stock investors wanting in on the frenzy around artificial intelligence have had only a few tech industry options: big companies like Microsoft and Nvidia. But that is set to change in the coming weeks with the market debut of Cerebras, a chip company with bold ambitions to take on Nvidia.","Cerebras, an A.I. Chipmaker Trying to Take On Nvidia, Files for an I.P.O.",article,Technology,News,8,https://www.nytimes.com/2024/09/30/technology/cerebras-ai-chips-ipo.html
2024-12-11T15:18:32+0000,"In an unsigned order, the justices dismissed the case against the tech giant as “improvidently granted,” meaning they had concluded that it had been a mistake to take it up.","The Supreme Court, which heard arguments last month about whether to allow a lawsuit accusing Nvidia of misrepresenting its reliance on the cryptocurrency mining industry, announced on Wednesday that it would not decide the case after all.",Supreme Court Won’t Decide Nvidia Securities Fraud Case After All,article,U.S.,News,1,https://www.nytimes.com/2024/12/11/us/politics/supreme-court-nvidia-securities-fraud.html
2024-12-19T16:25:18+0000,"The chipmaker expects more than $10 billion in foreign sales this year, but the Biden administration is advancing rules that could curb that growth.","In early August, the king of Bhutan, Jigme Khesar Namgyel Wangchuck, traveled from the mountains of his landlocked Asian country to the headquarters of Nvidia, a maker of artificial intelligence chips in the flatlands of Silicon Valley.",Nvidia’s Booming A.I. Business Collides With U.S.-Chinese Tensions,article,Technology,News,1,https://www.nytimes.com/2024/12/19/technology/nvidia-chip-sales-us-china.html
2024-12-19T16:25:13+0000,Companies like OpenAI and Google are running out of the data used to train artificial intelligence systems. Can new methods continue years of rapid progress?,"Demis Hassabis, one of the most influential artificial intelligence experts in the world, has a warning for the rest of the tech industry: Don’t expect chatbots to continue to improve as quickly as they have over the last few years.",Is the Tech Industry Already on the Cusp of an A.I. Slowdown?,article,Technology,News,6,https://www.nytimes.com/2024/12/19/technology/artificial-intelligence-data-openai-google.html
2024-12-03T16:55:46+0000,"Amazon, Advanced Micro Devices and several start-ups are beginning to offer credible alternatives to Nvidia’s chips, especially for a phase of A.I. development known as “inferencing.”","On the south side of Austin, Texas, engineers at the semiconductor maker Advanced Micro Devices designed an artificial intelligence chip called MI300 that was released a year ago and is expected to generate more than $5 billion in sales in its first year of release.",The Furious Contest to Unseat Nvidia as King of A.I. Chips,article,Technology,News,11,https://www.nytimes.com/2024/12/03/technology/nvidia-ai-chips.html
2024-12-09T13:03:01+0000,The move by Chinese regulators came a week after the Biden administration expanded curbs on the sale of advanced U.S. technology to China.,"China’s antimonopoly regulator announced on Monday that it was investigating potential violations of antitrust law by Nvidia, the American company that makes a vast majority of the computer chips that power artificial intelligence systems.",China Opens Investigation Into Nvidia Over Potential Antitrust Violations,article,Technology,News,4,https://www.nytimes.com/2024/12/09/technology/china-nvidia-investigation-antitrust-ai.html
2024-12-05T10:02:14+0000,"The chief executive of Nvidia, Jensen Huang, has taken advantage of popular loopholes in the federal estate and gift taxes, which have quietly been eviscerated.","Jensen Huang, the chief executive of Nvidia, is the 10th-richest person in the United States, worth $127 billion. In theory, when he dies, his estate should pay 40 percent of his net worth to the government in taxes.",How One of the World’s Richest Men Is Avoiding $8 Billion in Taxes,article,Business Day,News,2,https://www.nytimes.com/2024/12/05/business/nvidia-jensen-huang-estate-taxes.html
2024-05-22T20:40:38+0000,"The Silicon Valley company was again lifted by sales of its artificial intelligence chips, but it faces growing competition and heightened expectations.","Nvidia, which makes microchips that power most artificial intelligence applications, began an extraordinary run a year ago.","Nvidia, Powered by A.I. Boom, Reports Soaring Revenue and Profits",article,Technology,News,7,https://www.nytimes.com/2024/05/22/technology/nvidia-quarterly-earnings-results.html
2024-05-06T23:01:09+0000,"The London-based developer of artificial intelligence systems for self-driving vehicles raised the funding from SoftBank, Nvidia, Microsoft and others.","Wayve, a London maker of artificial intelligence systems for autonomous vehicles, said on Tuesday that it had raised $1 billion, an eye-popping sum for a European start-up and an illustration of investor optimism about A.I.’s ability to reshape industries.","Wayve, an A.I. Start-Up for Autonomous Driving, Raises $1 Billion",article,Technology,News,11,https://www.nytimes.com/2024/05/06/technology/wayve-ai-self-driving-vehicles.html
2024-05-22T11:53:31+0000,Expectations are sky-high for the chipmaker’s latest earnings report. The company is at the center of Wall Street’s focus on artificial intelligence.,"Despite concerns about stubbornly high inflation, elevated interest rates and ballooning U.S. debt, the S&P 500 is trading at a record on Wednesday, having soared 27 percent over the past year.",Testing the Nvidia Boom,article,Business Day,News,6,https://www.nytimes.com/2024/05/22/business/dealbook/nvidia-earnings-artificial-intelligence.html
2024-01-19T21:11:26+0000,The S&P 500 crossed above its January 2022 peak after weeks of wavering. Investors have been buying stocks after homing in on signals that the Fed’s campaign of raising interest rates is over.,"The stock market broke through to new heights on Friday, with the S&P 500 index finally hitting a record after weeks of bumping up against its previous peak.","Stocks Climb to Record, Lifted by Big Tech and Rate Cut Hopes",article,Business Day,News,8,https://www.nytimes.com/2024/01/19/business/stock-market-record.html
2024-01-29T10:00:34+0000,"Chafing at their dependence, Amazon, Google, Meta and Microsoft are racing to cut into Nvidia’s dominant share of the market.","In September, Amazon said it would invest up to $4 billion in Anthropic, a San Francisco start-up working on artificial intelligence.",Nvidia’s Big Tech Rivals Put Their Own A.I. Chips on the Table,article,Technology,News,9,https://www.nytimes.com/2024/01/29/technology/ai-chips-nvidia-amazon-google-microsoft-meta.html
2024-01-22T10:00:20+0000,See how a handful of stocks have had an outsize impact on the performance of the S&P 500,See how a handful of stocks have had an outsize impact on the performance of the S&P 500,These Seven Tech Stocks Are Driving the Market,multimedia,Business Day,Interactive Feature,3,https://www.nytimes.com/interactive/2024/01/22/business/magnificent-seven-stocks-tech.html
2024-01-27T10:00:45+0000,"Seven tech stocks, including Meta, Nvidia and Apple, have accounted for roughly 90 percent of the S&P’s gains over the past 12 months.","Seven tech stocks, including Meta, Nvidia and Apple, have accounted for roughly 90 percent of the S&P’s gains over the past 12 months.",The S&P 500 Through the Prism of a ‘Magnificent 7’,multimedia,Business Day,Interactive Feature,10,https://www.nytimes.com/interactive/2024/01/27/business/what-are-magnificent-seven-stocks.html
2024-06-19T10:06:41+0000,"Plus, baseball legend Willie Mays dies at 93.",On Today’s Episode:,"Netanyahu Lashes Out at U.S., and the Stock Market’s New King",article,Podcasts,News,5,https://www.nytimes.com/2024/06/19/podcasts/netanyahu-us.html
2024-06-21T16:58:22+0000,"The market value on Tuesday of Nvidia, whose chips have made it possible to create A.I. systems.","It’s a number that kept going up, with few signs of slowing down.",$3.34 Trillion,article,Business Day,News,5,https://www.nytimes.com/2024/06/21/business/3-34-trillion-nvidia-market-value.html
2024-06-17T09:03:08+0000,"In high-tech labs, workers are generating data to train A.I. algorithms to design better medicine, faster. But the transformation is just getting underway.","The laboratory at Terray Therapeutics is a symphony of miniaturized automation. Robots whir, shuttling tiny tubes of fluids to their stations. Scientists in blue coats, sterile gloves and protective glasses monitor the machines.",How A.I. Is Revolutionizing Drug Development,article,Business Day,News,12,https://www.nytimes.com/2024/06/17/business/ai-drugs-development-terray.html
2024-06-25T11:59:36+0000,"The chipmaker’s stock has tumbled in recent days, a reminder that the artificial intelligence stock boom could be tough to sustain.","It looks like another volatile day for Nvidia shareholders. And given the company’s enormous influence on the entire S&P 500, they may not be the only investors facing big swings.",Inside Nvidia’s $500 Billion Wipeout,article,Business Day,News,1,https://www.nytimes.com/2024/06/25/business/dealbook/nvidia-stock-wipeout.html
2024-06-06T03:38:59+0000,The Justice Department and the Federal Trade Commission agreed to divide responsibility for investigating three major players in the artificial intelligence industry.,"Federal regulators have reached a deal that allows them to proceed with antitrust investigations into the dominant roles that Microsoft, OpenAI and Nvidia play in the artificial intelligence industry, in the strongest sign of how regulatory scrutiny into the powerful technology has escalated.","U.S. Clears Way for Antitrust Inquiries of Nvidia, Microsoft and OpenAI",article,Technology,News,8,https://www.nytimes.com/2024/06/05/technology/nvidia-microsoft-openai-antitrust-doj-ftc.html
2024-06-18T20:12:08+0000,The chip maker’s stock price has jumped over the last year thanks to its stranglehold on the market for the chips needed to build A.I. systems.,"Move over, Microsoft and Apple. The stock market has a new king.","Nvidia Becomes Most Valuable Public Company, Topping Microsoft",article,Technology,News,6,https://www.nytimes.com/2024/06/18/technology/nvidia-most-valuable-company.html
2024-11-20T16:38:15+0000,"Investors have high hopes for the chipmaker, the world’s most valuable company, which has enormous influence over the stock market.","Nvidia is on a run for the ages, blowing past Wall Street’s earnings estimates for eight consecutive quarters. Investors are holding their breath to see whether the chipmaker at the heart of the artificial intelligence boom can do it again on Wednesday, when it is set to report its latest earnings.",What to Know About Nvidia’s High-Stakes Earnings Report,article,Business Day,News,4,https://www.nytimes.com/2024/11/20/business/dealbook/nvidia-earnings-stock-market.html
2024-11-01T09:04:30+0000,"It’s already powering remarkable visual innovations, like in the new movie “Here.” But boosters think that’s just the beginning.","The Los Angeles headquarters of Metaphysic, a Hollywood visual-effects start-up that uses artificial intelligence to create digital renderings of the human face, were much cooler in my imagination, if I’m being honest. I came here to get my mind blown by A.I., and this dim three-room warren overlooking Sunset Boulevard felt more like the slouchy offices of a middling law firm. Ed Ulbrich, Metaphysic’s chief content officer, steered me into a room that looked set to host a deposition, then sat me down in a leather desk chair with a camera pointed at it. I stared at myself on a large flat-screen TV, waiting to be sworn in.",What if A.I. Is Actually Good for Hollywood?,article,Magazine,News,6,https://www.nytimes.com/2024/11/01/magazine/ai-hollywood-movies-cgi.html
2024-11-13T19:32:57+0000,"The case, which is in an early stage, accused the giant technology company of misleading investors about its exposure to the cryptocurrency industry.","The Supreme Court seemed inclined on Wednesday to allow a lawsuit accusing Nvidia, the giant maker of computer chips, of misrepresenting its reliance on the cryptocurrency mining industry in 2017 and 2018.",Supreme Court Seems Ready to Allow Securities Fraud Case Against Nvidia,article,U.S.,News,5,https://www.nytimes.com/2024/11/13/us/politics/supreme-court-nvidia-securities-fraud.html
2024-11-01T23:30:34+0000,"The change, starting next Friday, lifts a dominant player in artificial intelligence over its chip-making rival, which has struggled to keep up.","The chip-maker Nvidia will soon replace its rival Intel in the Dow Jones industrial average, S&P Dow Jones Indices said on Friday, reflecting Nvidia’s dominance in the world of artificial intelligence.",Nvidia Will Replace Intel in the Dow Jones Stock Index,article,Technology,News,1,https://www.nytimes.com/2024/11/01/technology/nvidia-intel-dow-jones-index.html
2024-11-20T21:48:12+0000,"The company, which dominates the market for chips used to build artificial intelligence, expects another big jump in the current quarter.","Nvidia, which dominates the market for computer chips used to build artificial intelligence, has become a Wall Street sensation.",Nvidia Doubles Profit as A.I. Chip Sales Soar,article,Technology,News,1,https://www.nytimes.com/2024/11/20/technology/nvidia-earnings-chips-ai.html
2024-10-24T09:03:44+0000,"A plan to revive U.S. chip manufacturing rests partly on a company that is firing workers and delaying factories, even as the government pushes for the opposite.","At an annual gathering of tech executives and billionaires in Sun Valley, Idaho, this past July, Gina Raimondo commandeered a table near a duck pond and tried to exert her influence as the U.S. secretary of commerce to help rescue an ailing national champion.",The White House Bet Big on Intel. Will It Backfire?,article,U.S.,News,12,https://www.nytimes.com/2024/10/24/us/politics/intel-chips-biden.html
2024-10-24T09:02:17+0000,Intel was for decades Silicon Valley’s dominant chip company. But missed opportunities and poor execution left it on the sidelines in tech’s latest gold rush.,"In 2005, there was no inkling of the artificial intelligence boom that would come years later. But directors at Intel, whose chips served as electronic brains in most computers, faced a decision that might have altered how that transformative technology evolved.",How Intel Got Left Behind in the A.I. Chip Boom,article,Technology,News,5,https://www.nytimes.com/2024/10/24/technology/intel-ai-chips-mistakes.html
